i,j,k,rho
42,4,2,0.000001
43,4,2,0.000000
44,4,2,0.000000
45,4,2,0.000000
46,4,2,0.000000
47,4,2,0.000000
0,5,2,0.000000
1,5,2,0.000000
2,5,2,0.000000
3,5,2,0.000000
4,5,2,0.005535
5,5,2,0.031032
6,5,2,0.121460
7,5,2,0.139778
8,5,2,0.152483
9,5,2,0.152483
10,5,2,0.121531
11,5,2,0.031476
12,5,2,0.000860
13,5,2,0.000000
14,5,2,0.000000
15,5,2,0.000000
16,5,2,0.000000
17,5,2,0.000000
18,5,2,0.000000
19,5,2,0.000000
20,5,2,0.000000
21,5,2,0.000000
22,5,2,0.000000
23,5,2,0.000000
24,5,2,0.000000
25,5,2,0.000000
26,5,2,0.000000
27,5,2,0.000000
28,5,2,0.000000
29,5,2,0.000000
30,5,2,0.000000
31,5,2,0.000000
32,5,2,0.000000
33,5,2,0.000000
34,5,2,0.000790
35,5,2,0.036432
36,5,2,0.189745
37,5,2,0.488550
38,5,2,0.784867
39,5,2,0.884617
40,5,2,0.729260
41,5,2,0.261372
42,5,2,0.049737
43,5,2,0.002758
44,5,2,0.000000
45,5,2,0.000000
46,5,2,0.000000
47,5,2,0.000000
0,6,2,0.000000
1,6,2,0.000000
2,6,2,0.000000
3,6,2,0.000000
4,6,2,0.000000
5,6,2,0.000000
6,6,2,0.018323
7,6,2,0.047398
8,6,2,0.124263
9,6,2,0.140978
10,6,2,0.152483
11,6,2,0.122314
12,6,2,0.034194
13,6,2,0.002773
14,6,2,0.000002
15,6,2,0.000000
16,6,2,0.000000
17,6,2,0.000000
18,6,2,0.000000
19,6,2,0.000000
20,6,2,0.000000
21,6,2,0.000000
22,6,2,0.000000
23,6,2,0.000000
24,6,2,0.000000
25,6,2,0.000000
26,6,2,0.000000
27,6,2,0.000000
28,6,2,0.000000
29,6,2,0.000000
30,6,2,0.000000
31,6,2,0.000000
32,6,2,0.000000
33,6,2,0.000000
34,6,2,0.000001
35,6,2,0.000013
36,6,2,0.005596
37,6,2,0.071967
38,6,2,0.285518
39,6,2,0.735050
40,6,2,0.899004
41,6,2,0.765525
42,6,2,0.427727
43,6,2,0.168102
44,6,2,0.015515
45,6,2,0.000000
46,6,2,0.000000
47,6,2,0.000000
0,7,2,0.000000
1,7,2,0.000000
2,7,2,0.000000
3,7,2,0.000000
4,7,2,0.000000
5,7,2,0.000000
6,7,2,0.000000
7,7,2,0.002809
8,7,2,0.019524
9,7,2,0.054400
10,7,2,0.125465
11,7,2,0.137489
12,7,2,0.104143
13,7,2,0.033245
14,7,2,0.002727
15,7,2,0.000002
16,7,2,0.000000
17,7,2,0.000000
18,7,2,0.000000
19,7,2,0.000000
20,7,2,0.000000
21,7,2,0.000000
22,7,2,0.000000
23,7,2,0.000000
24,7,2,0.000000
25,7,2,0.000000
26,7,2,0.000000
27,7,2,0.000000
28,7,2,0.000000
29,7,2,0.000000
30,7,2,0.000000
31,7,2,0.000000
32,7,2,0.000000
33,7,2,0.000000
34,7,2,0.000006
35,7,2,0.000306
36,7,2,0.002368
37,7,2,0.007062
38,7,2,0.031290
39,7,2,0.195933
40,7,2,0.488624
41,7,2,0.786981
42,7,2,0.878805
43,7,2,0.711022
44,7,2,0.257556
45,7,2,0.036865
46,7,2,0.002183
47,7,2,0.000000
0,8,2,0.000000
1,8,2,0.000000
2,8,2,0.000000
3,8,2,0.000000
4,8,2,0.000000
5,8,2,0.000000
6,8,2,0.000000
7,8,2,0.000000
8,8,2,0.000000
9,8,2,0.004011
10,8,2,0.017438
11,8,2,0.030278
12,8,2,0.044429
13,8,2,0.050231
14,8,2,0.011925
15,8,2,0.000735
16,8,2,0.000000
17,8,2,0.000000
18,8,2,0.000000
19,8,2,0.000000
20,8,2,0.000000
21,8,2,0.000000
22,8,2,0.000000
23,8,2,0.000000
24,8,2,0.000000
25,8,2,0.000000
26,8,2,0.000000
27,8,2,0.000000
28,8,2,0.000000
29,8,2,0.000000
30,8,2,0.000000
31,8,2,0.000000
32,8,2,0.000000
33,8,2,0.000000
34,8,2,0.000050
35,8,2,0.000617
36,8,2,0.004386
37,8,2,0.024664
38,8,2,0.048183
39,8,2,0.044626
40,8,2,0.090308
41,8,2,0.302586
42,8,2,0.748446
43,8,2,0.959284
44,8,2,0.762928
45,8,2,0.352800
46,8,2,0.084847
47,8,2,0.006986
0,9,2,0.000000
1,9,2,0.000000
2,9,2,0.000000
3,9,2,0.000000
4,9,2,0.000000
5,9,2,0.000000
6,9,2,0.000000
7,9,2,0.000000
8,9,2,0.000000
9,9,2,0.000000
10,9,2,0.000001
11,9,2,0.001924
12,9,2,0.003648
13,9,2,0.007920
14,9,2,0.001622
15,9,2,0.000174
16,9,2,0.000005
17,9,2,0.000000
18,9,2,0.000000
19,9,2,0.000000
20,9,2,0.000000
21,9,2,0.000000
22,9,2,0.000000
23,9,2,0.000000
24,9,2,0.000000
25,9,2,0.000000
26,9,2,0.000000
27,9,2,0.000000
28,9,2,0.000000
29,9,2,0.000000
30,9,2,0.000000
31,9,2,0.000000
32,9,2,0.000000
33,9,2,0.000001
34,9,2,0.000074
35,9,2,0.002131
36,9,2,0.019447
37,9,2,0.046373
38,9,2,0.050651
39,9,2,0.055952
40,9,2,0.050707
41,9,2,0.048012
42,9,2,0.257104
43,9,2,0.693715
44,9,2,0.900593
45,9,2,0.800118
46,9,2,0.448655
47,9,2,0.216707
0,10,2,0.000000
1,10,2,0.000000
2,10,2,0.000000
3,10,2,0.000000
4,10,2,0.000000
5,10,2,0.000000
6,10,2,0.000000
7,10,2,0.000000
8,10,2,0.000000
9,10,2,0.000000
10,10,2,0.000000
11,10,2,0.000000
12,10,2,0.000005
13,10,2,0.000042
14,10,2,0.000150
15,10,2,0.000011
16,10,2,0.000001
17,10,2,0.000000
18,10,2,0.000000
19,10,2,0.000000
20,10,2,0.000000
21,10,2,0.000000
22,10,2,0.000000
23,10,2,0.000000
24,10,2,0.000000
25,10,2,0.000000
26,10,2,0.000000
27,10,2,0.000000
28,10,2,0.000000
29,10,2,0.000000
30,10,2,0.000000
31,10,2,0.000000
32,10,2,0.000000
33,10,2,0.000003
34,10,2,0.000169
35,10,2,0.008297
36,10,2,0.037298
37,10,2,0.051795
38,10,2,0.057086
39,10,2,0.054202
40,10,2,0.053761
41,10,2,0.056371
42,10,2,0.045684
43,10,2,0.198560
44,10,2,0.511166
45,10,2,0.785117
46,10,2,0.861253
47,10,2,0.834137
0,11,2,0.000000
1,11,2,0.000000
2,11,2,0.000000
3,11,2,0.000000
4,11,2,0.000000
5,11,2,0.000000
6,11,2,0.000000
7,11,2,0.000000
8,11,2,0.000000
9,11,2,0.000000
10,11,2,0.000000
11,11,2,0.000000
12,11,2,0.000000
13,11,2,0.000000
14,11,2,0.000001
15,11,2,0.000002
16,11,2,0.000000
17,11,2,0.000000
18,11,2,0.000000
19,11,2,0.000000
20,11,2,0.000000
21,11,2,0.000000
22,11,2,0.000000
23,11,2,0.000000
24,11,2,0.000000
25,11,2,0.000000
26,11,2,0.000000
27,11,2,0.000000
28,11,2,0.000000
29,11,2,0.000000
30,11,2,0.000000
31,11,2,0.000000
32,11,2,0.000000
33,11,2,0.000003
34,11,2,0.000384
35,11,2,0.012129
36,11,2,0.050429
37,11,2,0.054847
38,11,2,0.055435
39,11,2,0.053657
40,11,2,0.053228
41,11,2,0.056019
42,11,2,0.057440
43,11,2,0.048489
44,11,2,0.086399
45,11,2,0.313291
46,11,2,0.858662
47,11,2,0.998480
0,12,2,0.000000
1,12,2,0.000000
2,12,2,0.000000
3,12,2,0.000000
4,12,2,0.000000
5,12,2,0.000000
6,12,2,0.000000
7,12,2,0.000000
8,12,2,0.000000
9,12,2,0.000000
10,12,2,0.000000
11,12,2,0.000000
12,12,2,0.000000
13,12,2,0.000000
14,12,2,0.000001
15,12,2,0.000002
16,12,2,0.000000
17,12,2,0.000000
18,12,2,0.000000
19,12,2,0.000000
20,12,2,0.000000
21,12,2,0.000000
22,12,2,0.000000
23,12,2,0.000000
24,12,2,0.000000
25,12,2,0.000000
26,12,2,0.000000
27,12,2,0.000000
28,12,2,0.000000
29,12,2,0.000000
30,12,2,0.000000
31,12,2,0.000000
32,12,2,0.000000
33,12,2,0.000002
34,12,2,0.000341
35,12,2,0.011611
36,12,2,0.049466
37,12,2,0.056389
38,12,2,0.057710
39,12,2,0.055212
40,12,2,0.054743
41,12,2,0.058321
42,12,2,0.057084
43,12,2,0.047642
44,12,2,0.085931
45,12,2,0.313245
46,12,2,0.858664
47,12,2,0.998480
0,13,2,0.000000
1,13,2,0.000000
2,13,2,0.000000
3,13,2,0.000000
4,13,2,0.000000
5,13,2,0.000000
6,13,2,0.000000
7,13,2,0.000000
8,13,2,0.000000
9,13,2,0.000000
10,13,2,0.000000
11,13,2,0.000000
12,13,2,0.000005
13,13,2,0.000042
14,13,2,0.000150
15,13,2,0.000011
16,13,2,0.000001
17,13,2,0.000000
18,13,2,0.000000
19,13,2,0.000000
20,13,2,0.000000
21,13,2,0.000000
22,13,2,0.000000
23,13,2,0.000000
24,13,2,0.000000
25,13,2,0.000000
26,13,2,0.000000
27,13,2,0.000000
28,13,2,0.000000
29,13,2,0.000000
30,13,2,0.000000
31,13,2,0.000000
32,13,2,0.000000
33,13,2,0.000003
34,13,2,0.000154
35,13,2,0.007850
36,13,2,0.037041
37,13,2,0.057220
38,13,2,0.063964
39,13,2,0.058392
40,13,2,0.058038
41,13,2,0.062097
42,13,2,0.046095
43,13,2,0.197784
44,13,2,0.510602
45,13,2,0.784892
46,13,2,0.861253
47,13,2,0.834137
0,14,2,0.000000
1,14,2,0.000000
2,14,2,0.000000
3,14,2,0.000000
4,14,2,0.000000
5,14,2,0.000000
6,14,2,0.000000
7,14,2,0.000000
8,14,2,0.000000
9,14,2,0.000000
10,14,2,0.000001
11,14,2,0.001925
12,14,2,0.003649
13,14,2,0.007922
14,14,2,0.001622
15,14,2,0.000174
16,14,2,0.000005
17,14,2,0.000000
18,14,2,0.000000
19,14,2,0.000000
20,14,2,0.000000
21,14,2,0.000000
22,14,2,0.000000
23,14,2,0.000000
24,14,2,0.000000
25,14,2,0.000000
26,14,2,0.000000
27,14,2,0.000000
28,14,2,0.000000
29,14,2,0.000000
30,14,2,0.000000
31,14,2,0.000000
32,14,2,0.000000
33,14,2,0.000001
34,14,2,0.000072
35,14,2,0.001990
36,14,2,0.019883
37,14,2,0.051150
38,14,2,0.058278
39,14,2,0.060032
40,14,2,0.055232
41,14,2,0.051510
42,14,2,0.257404
43,14,2,0.693528
44,14,2,0.900337
45,14,2,0.799988
46,14,2,0.448602
47,14,2,0.216697
0,15,2,0.000000
1,15,2,0.000000
2,15,2,0.000000
3,15,2,0.000000
4,15,2,0.000000
5,15,2,0.000000
6,15,2,0.000000
7,15,2,0.000000
8,15,2,0.000000
9,15,2,0.004014
10,15,2,0.017439
11,15,2,0.030282
12,15,2,0.044448
13,15,2,0.050242
14,15,2,0.011928
15,15,2,0.000735
16,15,2,0.000000
17,15,2,0.000000
18,15,2,0.000000
19,15,2,0.000000
20,15,2,0.000000
21,15,2,0.000000
22,15,2,0.000000
23,15,2,0.000000
24,15,2,0.000000
25,15,2,0.000000
26,15,2,0.000000
27,15,2,0.000000
28,15,2,0.000000
29,15,2,0.000000
30,15,2,0.000000
31,15,2,0.000000
32,15,2,0.000000
33,15,2,0.000000
34,15,2,0.000047
35,15,2,0.000578
36,15,2,0.004410
37,15,2,0.027940
38,15,2,0.057672
39,15,2,0.049596
40,15,2,0.092057
41,15,2,0.303171
42,15,2,0.748533
43,15,2,0.959182
44,15,2,0.762856
45,15,2,0.352534
46,15,2,0.084767
47,15,2,0.006986
0,16,2,0.000000
1,16,2,0.000000
2,16,2,0.000000
3,16,2,0.000000
4,16,2,0.000000
5,16,2,0.000000
6,16,2,0.000000
7,16,2,0.002811
8,16,2,0.019527
9,16,2,0.054418
10,16,2,0.125468
11,16,2,0.137500
12,16,2,0.104204
13,16,2,0.033259
14,16,2,0.002728
15,16,2,0.000002
16,16,2,0.000000
17,16,2,0.000000
18,16,2,0.000000
19,16,2,0.000000
20,16,2,0.000000
21,16,2,0.000000
22,16,2,0.000000
23,16,2,0.000000
24,16,2,0.000000
25,16,2,0.000000
26,16,2,0.000000
27,16,2,0.000000
28,16,2,0.000000
29,16,2,0.000000
30,16,2,0.000000
31,16,2,0.000000
32,16,2,0.000000
33,16,2,0.000000
34,16,2,0.000006
35,16,2,0.000309
36,16,2,0.002501
37,16,2,0.007961
38,16,2,0.033680
39,16,2,0.196871
40,16,2,0.488690
41,16,2,0.787007
42,16,2,0.878888
43,16,2,0.710576
44,16,2,0.257465
45,16,2,0.036794
46,16,2,0.002173
47,16,2,0.000000
0,17,2,0.000000
1,17,2,0.000000
2,17,2,0.000000
3,17,2,0.000000
4,17,2,0.000000
5,17,2,0.000000
6,17,2,0.018325
7,17,2,0.047412
8,17,2,0.124265
9,17,2,0.140981
10,17,2,0.152483
11,17,2,0.122314
12,17,2,0.034204
13,17,2,0.002773
14,17,2,0.000002
15,17,2,0.000000
16,17,2,0.000000
17,17,2,0.000000
18,17,2,0.000000
19,17,2,0.000000
20,17,2,0.000000
21,17,2,0.000000
22,17,2,0.000000
23,17,2,0.000000
24,17,2,0.000000
25,17,2,0.000000
26,17,2,0.000000
27,17,2,0.000000
28,17,2,0.000000
29,17,2,0.000000
30,17,2,0.000000
31,17,2,0.000000
32,17,2,0.000000
33,17,2,0.000000
34,17,2,0.000001
35,17,2,0.000013
36,17,2,0.005555
37,17,2,0.071717
38,17,2,0.285292
39,17,2,0.735003
40,17,2,0.898957
41,17,2,0.765669
42,17,2,0.428163
43,17,2,0.168179
44,17,2,0.015515
45,17,2,0.000000
46,17,2,0.000000
47,17,2,0.000000
0,18,2,0.000000
1,18,2,0.000000
2,18,2,0.000000
3,18,2,0.000000
4,18,2,0.005538
5,18,2,0.031032
6,18,2,0.121460
7,18,2,0.139780
8,18,2,0.152483
9,18,2,0.152483
10,18,2,0.121531
11,18,2,0.031476
12,18,2,0.000860
13,18,2,0.000000
14,18,2,0.000000
15,18,2,0.000000
16,18,2,0.000000
17,18,2,0.000000
18,18,2,0.000000
19,18,2,0.000000
20,18,2,0.000000
21,18,2,0.000000
22,18,2,0.000000
23,18,2,0.000000
24,18,2,0.000000
25,18,2,0.000000
26,18,2,0.000000
27,18,2,0.000000
28,18,2,0.000000
29,18,2,0.000000
30,18,2,0.000000
31,18,2,0.000000
32,18,2,0.000000
33,18,2,0.000000
34,18,2,0.000785
35,18,2,0.036395
36,18,2,0.189422
37,18,2,0.487489
38,18,2,0.784518
39,18,2,0.884612
40,18,2,0.729260
41,18,2,0.261400
42,18,2,0.049895
43,18,2,0.002788
44,18,2,0.000000
45,18,2,0.000000
46,18,2,0.000000
47,18,2,0.000000
0,19,2,0.000000
1,19,2,0.000000
2,19,2,0.005865
3,19,2,0.052814
4,19,2,0.174740
5,19,2,0.163983
6,19,2,0.157101
7,19,2,0.152707
8,19,2,0.137996
9,19,2,0.121454
10,19,2,0.031029
11,19,2,0.000077
12,19,2,0.000000
13,19,2,0.000000
14,19,2,0.000000
15,19,2,0.000001
16,19,2,0.000003
17,19,2,0.000000
18,19,2,0.000000
19,19,2,0.000000
20,19,2,0.000000
21,19,2,0.000000
22,19,2,0.000000
23,19,2,0.000000
24,19,2,0.000000
25,19,2,0.000000
26,19,2,0.000000
27,19,2,0.000000
28,19,2,0.000000
29,19,2,0.000000
30,19,2,0.000000
31,19,2,0.000000
32,19,2,0.003597
33,19,2,0.053935
34,19,2,0.161196
35,19,2,0.382632
36,19,2,0.752232
37,19,2,0.899114
38,19,2,0.768444
39,19,2,0.437982
40,19,2,0.174059
41,19,2,0.015549
42,19,2,0.000001
43,19,2,0.000000
44,19,2,0.000000
45,19,2,0.000000
46,19,2,0.000000
47,19,2,0.000000
0,20,2,0.059627
1,20,2,0.143313
2,20,2,0.204540
3,20,2,0.423264
4,20,2,0.678672
5,20,2,0.469452
6,20,2,0.315781
7,20,2,0.276451
8,20,2,0.189501
9,20,2,0.169025
10,20,2,0.152483
11,20,2,0.152483
12,20,2,0.152483
13,20,2,0.152483
14,20,2,0.139805
15,20,2,0.050417
16,20,2,0.018567
17,20,2,0.003148
18,20,2,0.000010
19,20,2,0.000000
20,20,2,0.000000
21,20,2,0.000000
22,20,2,0.000000
23,20,2,0.000000
24,20,2,0.000000
25,20,2,0.000000
26,20,2,0.000000
27,20,2,0.000000
28,20,2,0.000001
29,20,2,0.000916
30,20,2,0.030199
31,20,2,0.137219
32,20,2,0.192304
33,20,2,0.442766
34,20,2,0.765268
35,20,2,0.868755
36,20,2,0.851040
37,20,2,0.726436
38,20,2,0.261600
39,20,2,0.052606
40,20,2,0.003162
41,20,2,0.000000
42,20,2,0.000000
43,20,2,0.000000
44,20,2,0.000000
45,20,2,0.000000
46,20,2,0.000000
47,20,2,0.000000
0,21,2,0.490071
1,21,2,0.761083
2,21,2,0.853382
3,21,2,0.894793
4,21,2,0.974464
5,21,2,0.900012
6,21,2,0.867627
7,21,2,0.863249
8,21,2,0.848544
9,21,2,0.847517
10,21,2,0.847517
11,21,2,0.847517
12,21,2,0.847517
13,21,2,0.847517
14,21,2,0.760930
15,21,2,0.446151
16,21,2,0.281577
17,21,2,0.186351
18,21,2,0.155649
19,21,2,0.152492
20,21,2,0.152483
21,21,2,0.152483
22,21,2,0.152483
23,21,2,0.152483
24,21,2,0.152483
25,21,2,0.152483
26,21,2,0.152483
27,21,2,0.152484
28,21,2,0.153394
29,21,2,0.172450
30,21,2,0.360274
31,21,2,0.740748
32,21,2,0.851114
33,21,2,0.885851
34,21,2,0.850935
35,21,2,0.728810
36,21,2,0.283795
37,21,2,0.139707
38,21,2,0.015517
39,21,2,0.000000
40,21,2,0.000000
41,21,2,0.000000
42,21,2,0.000000
43,21,2,0.000000
44,21,2,0.000000
45,21,2,0.000000
46,21,2,0.000000
47,21,2,0.000000
0,22,2,0.898015
1,22,2,0.987348
2,22,2,1.000000
3,22,2,1.000000
4,22,2,1.000000
5,22,2,1.000000
6,22,2,1.000000
7,22,2,1.000000
8,22,2,1.000000
9,22,2,1.000000
10,22,2,1.000000
11,22,2,1.000000
12,22,2,1.000000
13,22,2,1.000000
14,22,2,0.987320
15,22,2,0.897927
16,22,2,0.866066
17,22,2,0.850659
18,22,2,0.847526
19,22,2,0.847517
20,22,2,0.847517
21,22,2,0.847517
22,22,2,0.847517
23,22,2,0.847517
24,22,2,0.847517
25,22,2,0.847517
26,22,2,0.847517
27,22,2,0.847517
28,22,2,0.847518
29,22,2,0.848433
30,22,2,0.867278
31,22,2,0.883487
32,22,2,0.852499
33,22,2,0.725573
34,22,2,0.274055
35,22,2,0.137400
36,22,2,0.018253
37,22,2,0.000370
38,22,2,0.000000
39,22,2,0.000000
40,22,2,0.000000
41,22,2,0.000000
42,22,2,0.000000
43,22,2,0.000000
44,22,2,0.000000
45,22,2,0.000000
46,22,2,0.000000
47,22,2,0.000000
0,23,2,1.000000
1,23,2,1.000000
2,23,2,1.000000
3,23,2,1.000000
4,23,2,1.000000
5,23,2,1.000000
6,23,2,1.000000
7,23,2,1.000000
8,23,2,1.000000
9,23,2,1.000000
10,23,2,1.000000
11,23,2,1.000000
12,23,2,1.000000
13,23,2,1.000000
14,23,2,1.000000
15,23,2,1.000000
16,23,2,1.000000
17,23,2,1.000000
18,23,2,1.000000
19,23,2,1.000000
20,23,2,1.000000
21,23,2,1.000000
22,23,2,1.000000
23,23,2,1.000000
24,23,2,1.000000
25,23,2,1.000000
26,23,2,1.000000
27,23,2,1.000000
28,23,2,1.000000
29,23,2,1.000000
30,23,2,0.899125
31,23,2,0.471786
32,23,2,0.222348
33,23,2,0.161510
34,23,2,0.018378
35,23,2,0.000010
36,23,2,0.000000
37,23,2,0.000000
38,23,2,0.000000
39,23,2,0.000000
40,23,2,0.000000
41,23,2,0.000000
42,23,2,0.000000
43,23,2,0.000000
44,23,2,0.000000
45,23,2,0.000000
46,23,2,0.000000
47,23,2,0.000000
0,0,3,1.000000
1,0,3,1.000000
2,0,3,1.000000
3,0,3,1.000000
4,0,3,1.000000
5,0,3,1.000000
6,0,3,1.000000
7,0,3,1.000000
8,0,3,1.000000
9,0,3,1.000000
10,0,3,1.000000
11,0,3,1.000000
12,0,3,1.000000
13,0,3,1.000000
14,0,3,1.000000
15,0,3,1.000000
16,0,3,1.000000
17,0,3,1.000000
18,0,3,1.000000
19,0,3,1.000000
20,0,3,1.000000
21,0,3,1.000000
22,0,3,1.000000
23,0,3,1.000000
24,0,3,1.000000
25,0,3,1.000000
26,0,3,1.000000
27,0,3,1.000000
28,0,3,1.000000
29,0,3,1.000000
30,0,3,0.899057
31,0,3,0.471601
32,0,3,0.222281
33,0,3,0.161622
34,0,3,0.018378
35,0,3,0.000010
36,0,3,0.000000
37,0,3,0.000000
38,0,3,0.000000
39,0,3,0.000000
40,0,3,0.000000
41,0,3,0.000000
42,0,3,0.000000
43,0,3,0.000000
44,0,3,0.000000
45,0,3,0.000000
46,0,3,0.000000
47,0,3,0.000000
0,1,3,0.897772
1,1,3,0.987306
2,1,3,1.000000
3,1,3,1.000000
4,1,3,1.000000
5,1,3,1.000000
6,1,3,1.000000
7,1,3,1.000000
8,1,3,1.000000
9,1,3,1.000000
10,1,3,1.000000
11,1,3,1.000000
12,1,3,1.000000
13,1,3,1.000000
14,1,3,0.987313
15,1,3,0.897885
16,1,3,0.866059
17,1,3,0.850653
18,1,3,0.847526
19,1,3,0.847517
20,1,3,0.847517
21,1,3,0.847517
22,1,3,0.847517
23,1,3,0.847517
24,1,3,0.847517
25,1,3,0.847517
26,1,3,0.847517
27,1,3,0.847517
28,1,3,0.847518
29,1,3,0.848426
30,1,3,0.867256
31,1,3,0.883430
32,1,3,0.852583
33,1,3,0.726124
34,1,3,0.274150
35,1,3,0.137400
36,1,3,0.018252
37,1,3,0.000370
38,1,3,0.000000
39,1,3,0.000000
40,1,3,0.000000
41,1,3,0.000000
42,1,3,0.000000
43,1,3,0.000000
44,1,3,0.000000
45,1,3,0.000000
46,1,3,0.000000
47,1,3,0.000000
0,2,3,0.489480
1,2,3,0.760877
2,2,3,0.853342
3,2,3,0.894685
4,2,3,0.974452
5,2,3,0.900061
6,2,3,0.867640
7,2,3,0.863249
8,2,3,0.848523
9,2,3,0.847517
10,2,3,0.847517
11,2,3,0.847517
12,2,3,0.847517
13,2,3,0.847517
14,2,3,0.760888
15,2,3,0.446008
16,2,3,0.281526
17,2,3,0.186315
18,2,3,0.155643
19,2,3,0.152492
20,2,3,0.152483
21,2,3,0.152483
22,2,3,0.152483
23,2,3,0.152483
24,2,3,0.152483
25,2,3,0.152483
26,2,3,0.152483
27,2,3,0.152484
28,2,3,0.153387
29,2,3,0.172401
30,2,3,0.360200
31,2,3,0.740736
32,2,3,0.851097
33,2,3,0.885883
34,2,3,0.850921
35,2,3,0.728809
36,2,3,0.283796
37,2,3,0.139707
38,2,3,0.015517
39,2,3,0.000000
40,2,3,0.000000
41,2,3,0.000000
42,2,3,0.000000
43,2,3,0.000000
44,2,3,0.000000
45,2,3,0.000000
46,2,3,0.000000
47,2,3,0.000000
0,3,3,0.059384
1,3,3,0.143254
2,3,3,0.204332
3,3,3,0.422982
4,3,3,0.678446
5,3,3,0.469571
6,3,3,0.315836
7,3,3,0.276433
8,3,3,0.189379
9,3,3,0.169004
10,3,3,0.152483
11,3,3,0.152483
12,3,3,0.152483
13,3,3,0.152483
14,3,3,0.139799
15,3,3,0.050375
16,3,3,0.018560
17,3,3,0.003142
18,3,3,0.000010
19,3,3,0.000000
20,3,3,0.000000
21,3,3,0.000000
22,3,3,0.000000
23,3,3,0.000000
24,3,3,0.000000
25,3,3,0.000000
26,3,3,0.000000
27,3,3,0.000000
28,3,3,0.000001
29,3,3,0.000909
30,3,3,0.030188
31,3,3,0.137215
32,3,3,0.192222
33,3,3,0.442630
34,3,3,0.765207
35,3,3,0.868775
36,3,3,0.851041
37,3,3,0.726435
38,3,3,0.261586
39,3,3,0.052541
40,3,3,0.003148
41,3,3,0.000000
42,3,3,0.000000
43,3,3,0.000000
44,3,3,0.000000
45,3,3,0.000000
46,3,3,0.000000
47,3,3,0.000000
0,4,3,0.000000
1,4,3,0.000000
2,4,3,0.005825
3,4,3,0.052539
4,4,3,0.173758
5,4,3,0.163866
6,4,3,0.157114
7,4,3,0.152707
8,4,3,0.137975
9,4,3,0.121454
10,4,3,0.031029
11,4,3,0.000077
12,4,3,0.000000
13,4,3,0.000000
14,4,3,0.000000
15,4,3,0.000001
16,4,3,0.000003
17,4,3,0.000000
18,4,3,0.000000
19,4,3,0.000000
20,4,3,0.000000
21,4,3,0.000000
22,4,3,0.000000
23,4,3,0.000000
24,4,3,0.000000
25,4,3,0.000000
26,4,3,0.000000
27,4,3,0.000000
28,4,3,0.000000
29,4,3,0.000000
30,4,3,0.000000
31,4,3,0.000000
32,4,3,0.003580
33,4,3,0.053872
34,4,3,0.161202
35,4,3,0.382717
36,4,3,0.752254
37,4,3,0.899209
38,4,3,0.768381
39,4,3,0.437836
40,4,3,0.173994
41,4,3,0.015549
42,4,3,0.000001
43,4,3,0.000000
44,4,3,0.000000
45,4,3,0.000000
46,4,3,0.000000
47,4,3,0.000000
0,5,3,0.000000
1,5,3,0.000000
2,5,3,0.000000
3,5,3,0.000000
4,5,3,0.005372
5,5,3,0.031032
6,5,3,0.121460
7,5,3,0.139630
8,5,3,0.152483
9,5,3,0.152483
10,5,3,0.121531
11,5,3,0.031478
12,5,3,0.000859
13,5,3,0.000000
14,5,3,0.000000
15,5,3,0.000000
16,5,3,0.000000
17,5,3,0.000000
18,5,3,0.000000
19,5,3,0.000000
20,5,3,0.000000
21,5,3,0.000000
22,5,3,0.000000
23,5,3,0.000000
24,5,3,0.000000
25,5,3,0.000000
26,5,3,0.000000
27,5,3,0.000000
28,5,3,0.000000
29,5,3,0.000000
30,5,3,0.000000
31,5,3,0.000000
32,5,3,0.000000
33,5,3,0.000000
34,5,3,0.000787
35,5,3,0.036415
36,5,3,0.189518
37,5,3,0.488011
38,5,3,0.784484
39,5,3,0.884547
40,5,3,0.729245
41,5,3,0.261205
42,5,3,0.048956
43,5,3,0.002597
44,5,3,0.000000
45,5,3,0.000000
46,5,3,0.000000
47,5,3,0.000000
0,6,3,0.000000
1,6,3,0.000000
2,6,3,0.000000
3,6,3,0.000000
4,6,3,0.000000
5,6,3,0.000000
6,6,3,0.018175
7,6,3,0.046538
8,6,3,0.124115
9,6,3,0.140915
10,6,3,0.152483
11,6,3,0.122313
12,6,3,0.034151
13,6,3,0.002770
14,6,3,0.000002
15,6,3,0.000000
16,6,3,0.000000
17,6,3,0.000000
18,6,3,0.000000
19,6,3,0.000000
20,6,3,0.000000
21,6,3,0.000000
22,6,3,0.000000
23,6,3,0.000000
24,6,3,0.000000
25,6,3,0.000000
26,6,3,0.000000
27,6,3,0.000000
28,6,3,0.000000
29,6,3,0.000000
30,6,3,0.000000
31,6,3,0.000000
32,6,3,0.000000
33,6,3,0.000000
34,6,3,0.000001
35,6,3,0.000014
36,6,3,0.005563
37,6,3,0.071597
38,6,3,0.284621
39,6,3,0.735094
40,6,3,0.899931
41,6,3,0.764937
42,6,3,0.422790
43,6,3,0.152576
44,6,3,0.012461
45,6,3,0.000000
46,6,3,0.000000
47,6,3,0.000000
0,7,3,0.000000
1,7,3,0.000000
2,7,3,0.000000
3,7,3,0.000000
4,7,3,0.000000
5,7,3,0.000000
6,7,3,0.000000
7,7,3,0.002661
8,7,3,0.019460
9,7,3,0.054028
10,7,3,0.125401
11,7,3,0.137444
12,7,3,0.103898
13,7,3,0.033188
14,7,3,0.002724
15,7,3,0.000002
16,7,3,0.000000
